"???? ??????,??? ???????????,""??????, ??."",?????,????? ????,??????,???????,????????,????????"
06/19/2053,MTLR ,41032,9512448831,348,87,146,236,185
06/20/2053,MTLR ,53727,1229753755,74,231,133,271,79
06/21/2053,MTLR ,34122,2597872573,232,198,83,367,127
06/22/2053,MTLR ,73234,4711171115,302,340,73,301,341
06/23/2053,MTLR ,67672,6767770585,334,119,155,265,166
06/24/2053,MTLR ,84361,9071619399,250,249,73,364,110
06/25/2053,MTLR ,69793,6249004634,248,349,157,198,240
06/26/2053,MTLR ,16260,5603716089,241,194,154,295,319
06/27/2053,MTLR ,51452,1702989597,270,153,182,351,125
06/28/2053,MTLR ,99741,2231766521,262,174,72,399,145
06/29/2053,MTLR ,34004,9595066938,287,134,173,368,79
06/30/2053,MTLR ,19937,9232675791,223,257,74,342,69
07/01/2053,MTLR ,38245,7365809262,151,108,108,266,170
07/02/2053,MTLR ,37596,7516453891,143,152,113,327,308
07/03/2053,MTLR ,66344,2150786994,331,236,185,218,76
07/04/2053,MTLR ,28954,5200573098,217,157,167,193,107
07/05/2053,MTLR ,33571,8836683970,98,247,160,207,311
07/06/2053,MTLR ,63032,2154712305,271,330,73,308,322
07/07/2053,MTLR ,33397,2262973462,201,131,78,279,178
07/08/2053,MTLR ,19652,6335514369,278,77,116,313,316
07/09/2053,MTLR ,23213,7500611246,150,291,143,233,91
07/10/2053,MTLR ,82295,8984039580,197,296,74,306,394
07/11/2053,MTLR ,80409,5864589065,125,246,169,222,373
07/12/2053,MTLR ,52153,5485109182,192,134,149,386,344
07/13/2053,MTLR ,44650,8864258646,156,157,172,217,399
07/14/2053,MTLR ,58301,6146482288,147,225,136,378,325
07/15/2053,MTLR ,39319,8512410399,314,203,113,345,311
07/16/2053,MTLR ,91275,5708345829,104,286,140,338,67
07/17/2053,MTLR ,76299,8755893325,267,214,89,313,193
07/18/2053,MTLR ,62200,3151536417,284,340,111,245,239
07/19/2053,MTLR ,92373,3145707019,191,241,178,251,271
07/20/2053,MTLR ,15463,8002594732,202,78,125,233,381
07/21/2053,MTLR ,27125,5845781489,293,277,123,307,89
07/22/2053,MTLR ,35530,1877489129,103,237,70,226,140
07/23/2053,MTLR ,43662,6865794359,263,185,137,199,205
07/24/2053,MTLR ,93451,5516955525,284,234,82,376,246
07/25/2053,MTLR ,22303,2228905545,128,146,181,216,83
07/26/2053,MTLR ,33798,1498041557,161,263,177,400,378
07/27/2053,MTLR ,54247,2848296807,282,267,180,353,317
07/28/2053,MTLR ,48404,2138105289,134,233,85,262,128
07/29/2053,MTLR ,38903,6136393222,276,333,84,370,318
07/30/2053,MTLR ,30621,3605089021,210,310,132,344,300
07/31/2053,MTLR ,24944,9683059897,307,225,171,365,253
08/01/2053,MTLR ,64902,8600339498,195,98,138,370,380
08/02/2053,MTLR ,13705,7016581168,252,292,133,277,183
08/03/2053,MTLR ,84636,4918763242,187,241,113,397,77
08/04/2053,MTLR ,54755,1232170031,197,327,178,306,170
08/05/2053,MTLR ,31309,8147062536,154,208,90,255,323
08/06/2053,MTLR ,34923,4230554954,200,302,121,390,272
08/07/2053,MTLR ,64225,4336921233,162,210,132,205,187
08/08/2053,MTLR ,69535,7708280863,322,221,107,278,128
08/09/2053,MTLR ,13388,8949732411,298,128,113,279,201
08/10/2053,MTLR ,83196,5732956946,90,225,178,248,300
08/11/2053,MTLR ,98831,2661112504,164,277,87,274,171
08/12/2053,MTLR ,31421,4983933218,227,302,81,218,387
08/13/2053,MTLR ,82669,9374898341,337,321,159,197,68
08/14/2053,MTLR ,94429,6164677707,100,236,131,397,316
08/15/2053,MTLR ,73312,2311633348,247,182,88,233,243
08/16/2053,MTLR ,12995,7770420354,290,89,74,389,374
08/17/2053,MTLR ,70079,1171403647,160,333,142,240,82
08/18/2053,MTLR ,80081,6248797383,157,301,181,396,345
08/19/2053,MTLR ,34824,2403732909,237,341,73,390,304
08/20/2053,MTLR ,63660,5563764158,200,187,93,327,121
08/21/2053,MTLR ,55729,2527365611,346,279,99,320,343
08/22/2053,MTLR ,63625,5370565396,155,332,161,239,286
08/23/2053,MTLR ,40537,5641511687,246,94,137,200,297
08/24/2053,MTLR ,45018,6710202142,169,125,119,381,307
08/25/2053,MTLR ,92428,9407961098,328,156,145,287,370
08/26/2053,MTLR ,36838,7083693692,78,235,113,271,264
08/27/2053,MTLR ,13484,2042417572,349,318,168,202,107
08/28/2053,MTLR ,59780,7541679091,122,241,73,330,319
08/29/2053,MTLR ,61314,4653678684,344,235,91,299,366
08/30/2053,MTLR ,62067,6809859766,191,152,76,368,256
08/31/2053,MTLR ,72336,9151028782,320,166,77,226,175
09/01/2053,MTLR ,39405,6517798610,231,74,129,338,303
09/02/2053,MTLR ,74908,4766406199,116,79,173,286,93
09/03/2053,MTLR ,26466,5126915097,153,261,121,382,367
09/04/2053,MTLR ,95936,8098504286,276,317,119,328,217
09/05/2053,MTLR ,92431,7292760800,124,344,63,387,71
09/06/2053,MTLR ,90625,3572176887,315,301,101,297,84
09/07/2053,MTLR ,69753,1611619267,286,313,90,338,346
09/08/2053,MTLR ,42163,7721617766,107,236,98,239,70
09/09/2053,MTLR ,47949,5718034599,287,80,156,253,397
09/10/2053,MTLR ,54996,4372516453,108,106,101,238,76
09/11/2053,MTLR ,39376,4094197429,254,298,179,308,90
09/12/2053,MTLR ,47472,4752680266,188,191,160,277,385
09/13/2053,MTLR ,78004,8531529424,225,317,160,307,175
09/14/2053,MTLR ,10436,9866167332,292,154,165,214,183
09/15/2053,MTLR ,87539,8504617845,204,261,163,343,180
09/16/2053,MTLR ,94147,2244945133,191,338,145,232,251
09/17/2053,MTLR ,15546,5084682333,165,159,68,214,270
09/18/2053,MTLR ,36344,1948216525,95,326,70,212,287
09/19/2053,MTLR ,98087,5997214648,308,91,161,230,236
09/20/2053,MTLR ,34356,9871892235,239,228,150,276,333
09/21/2053,MTLR ,24029,7781428699,229,143,161,396,274
09/22/2053,MTLR ,88714,4202801801,344,252,129,315,334
09/23/2053,MTLR ,15089,9050494093,143,96,136,250,123
09/24/2053,MTLR ,54800,8975330605,193,257,183,276,178
09/25/2053,MTLR ,53110,6835317092,330,303,66,358,317
09/26/2053,MTLR ,39947,1630373012,289,189,149,284,224
09/27/2053,MTLR ,64654,6648442992,174,259,63,190,381
09/28/2053,MTLR ,12485,1803642702,255,272,115,286,182
09/29/2053,MTLR ,22446,5319846503,341,287,166,374,338
09/30/2053,MTLR ,55675,3573323589,309,87,110,296,369
10/01/2053,MTLR ,25944,1067507978,193,162,106,223,284
10/02/2053,MTLR ,32715,5924108200,265,127,155,260,197
10/03/2053,MTLR ,19802,6647821772,85,217,95,243,214
10/04/2053,MTLR ,75595,6681334326,73,236,143,239,321
10/05/2053,MTLR ,68437,7251038837,168,152,98,264,220
10/06/2053,MTLR ,57988,7963961492,98,194,158,372,223
10/07/2053,MTLR ,38400,7081986597,105,332,63,394,280
10/08/2053,MTLR ,20571,1378671890,224,189,185,282,342
10/09/2053,MTLR ,46013,6834364778,76,290,65,364,243
10/10/2053,MTLR ,32641,1567084226,339,114,113,310,281
10/11/2053,MTLR ,46392,7097897965,328,85,70,283,165
10/12/2053,MTLR ,87414,3824937232,225,123,157,392,299
10/13/2053,MTLR ,98349,4244446543,192,326,161,364,150
10/14/2053,MTLR ,51898,9352617158,204,153,133,377,238
10/15/2053,MTLR ,70371,2332015864,104,121,130,302,303
10/16/2053,MTLR ,79688,3577454152,102,181,183,204,206
10/17/2053,MTLR ,96651,1622646947,164,119,68,301,285
10/18/2053,MTLR ,90400,7840359157,179,209,107,288,397
10/19/2053,MTLR ,13227,1761489801,106,327,167,256,84
10/20/2053,MTLR ,49205,8175343414,320,343,118,297,341
10/21/2053,MTLR ,37954,5268732234,119,128,125,322,394
10/22/2053,MTLR ,64649,7213544760,252,299,139,311,107
10/23/2053,MTLR ,19008,3586522978,218,130,101,304,184
10/24/2053,MTLR ,71073,4784000136,184,260,60,319,288
10/25/2053,MTLR ,16413,3605138641,262,179,63,192,390
10/26/2053,MTLR ,98772,8633103302,345,319,184,338,296
10/27/2053,MTLR ,72783,4753416303,210,125,138,277,90
10/28/2053,MTLR ,79800,1586973710,313,132,93,383,167
10/29/2053,MTLR ,14039,9798308880,113,157,181,191,261
10/30/2053,MTLR ,66845,1326100628,216,180,152,271,234
10/31/2053,MTLR ,17640,6244520320,106,113,69,391,70
11/01/2053,MTLR ,51097,3797831762,228,163,77,243,138
11/02/2053,MTLR ,80629,2798010474,246,208,93,326,89
11/03/2053,MTLR ,93679,1052773019,104,281,121,283,72
11/04/2053,MTLR ,65786,2053721244,305,153,155,224,370
11/05/2053,MTLR ,68087,5611284653,129,121,120,207,329
11/06/2053,MTLR ,72732,3326593560,143,94,164,378,392
11/07/2053,MTLR ,55992,2688957233,99,160,160,361,394
11/08/2053,MTLR ,53048,5640932445,232,260,124,342,304
11/09/2053,MTLR ,70640,7135618380,301,267,177,203,106
11/10/2053,MTLR ,46784,3042368306,289,174,68,249,317
11/11/2053,MTLR ,99351,5566566590,164,130,114,324,370
11/12/2053,MTLR ,95352,8892573227,256,196,170,378,73
11/13/2053,MTLR ,87914,2962375967,116,279,90,285,121
11/14/2053,MTLR ,97976,2497965912,77,344,120,254,307
11/15/2053,MTLR ,38578,3567857291,268,127,84,322,292
11/16/2053,MTLR ,51516,1300487549,313,204,143,246,267
11/17/2053,MTLR ,52537,2495879946,302,168,108,377,181
11/18/2053,MTLR ,20627,1936054715,98,230,148,376,262
11/19/2053,MTLR ,78037,9418329329,92,185,98,393,224
11/20/2053,MTLR ,20475,4495979153,136,94,174,197,236
11/21/2053,MTLR ,89672,5371573312,147,137,116,308,317
11/22/2053,MTLR ,72816,8638021220,185,321,151,226,224
11/23/2053,MTLR ,94522,8678990140,153,186,147,358,209
11/24/2053,MTLR ,57618,9667523753,92,321,60,381,302
11/25/2053,MTLR ,18047,7270828632,206,117,68,263,169
11/26/2053,MTLR ,74285,3707140082,179,340,71,364,309
11/27/2053,MTLR ,27276,3981026938,233,134,111,297,134
11/28/2053,MTLR ,54802,4832569253,84,325,137,315,149
11/29/2053,MTLR ,41344,3757016073,150,292,136,261,343
11/30/2053,MTLR ,30456,4912983833,279,223,130,202,292
12/01/2053,MTLR ,23686,7001497031,241,224,113,216,388
12/02/2053,MTLR ,55571,6421126181,309,272,77,262,223
12/03/2053,MTLR ,87634,8910305357,154,293,160,218,214
12/04/2053,MTLR ,79307,4293206861,113,76,71,278,210
12/05/2053,MTLR ,48540,1716645821,166,195,184,324,84
12/06/2053,MTLR ,25229,9998257206,239,72,108,354,370
12/07/2053,MTLR ,48552,7459905024,106,204,92,222,216
12/08/2053,MTLR ,85748,7057965960,278,191,81,209,203
12/09/2053,MTLR ,92533,9963980150,271,321,105,256,247
12/10/2053,MTLR ,75693,2396964069,191,168,100,209,83
12/11/2053,MTLR ,69795,9115272965,202,266,87,363,175
12/12/2053,MTLR ,33284,2978880522,187,165,69,272,72
12/13/2053,MTLR ,84050,6247373058,87,344,104,207,171
12/14/2053,MTLR ,64542,8218518517,286,155,184,209,330
12/15/2053,MTLR ,15950,4211152946,303,118,140,291,93
12/16/2053,MTLR ,49411,4928038075,99,162,138,383,284
12/17/2053,MTLR ,88455,7586423392,125,188,182,299,356
12/18/2053,MTLR ,75894,1460820052,248,170,78,389,77
12/19/2053,MTLR ,48479,2269327669,262,98,164,251,186
12/20/2053,MTLR ,38805,8874505812,277,327,159,207,322
12/21/2053,MTLR ,17688,3074336802,234,102,65,269,112
12/22/2053,MTLR ,56365,6214155763,158,278,67,341,79
12/23/2053,MTLR ,66116,1908814616,87,305,140,375,283
12/24/2053,MTLR ,36215,4005689222,181,152,106,321,317
12/25/2053,MTLR ,66569,2425861297,81,335,149,271,96
12/26/2053,MTLR ,31795,6663178409,135,142,139,264,166
12/27/2053,MTLR ,54379,1136196713,285,331,62,288,306
12/28/2053,MTLR ,10903,6975043419,103,135,115,327,339
12/29/2053,MTLR ,77169,1698964280,143,248,173,288,297
12/30/2053,MTLR ,11231,9286817203,78,130,149,246,246
12/31/2053,MTLR ,18627,8419112255,301,244,74,374,226
01/01/2054,MTLR ,29405,8475935241,241,233,85,277,262
01/02/2054,MTLR ,20738,3321265535,270,117,64,370,128
01/03/2054,MTLR ,94947,2503885087,288,321,114,201,241
01/04/2054,MTLR ,20290,1127926868,182,142,82,328,355
01/05/2054,MTLR ,49657,4391441040,145,70,154,244,367
01/06/2054,MTLR ,35841,8709363934,197,90,152,337,359
01/07/2054,MTLR ,65292,6530178189,345,176,149,209,282
01/08/2054,MTLR ,63303,4713424841,119,242,86,375,371
01/09/2054,MTLR ,48485,7674019775,143,155,177,351,218
01/10/2054,MTLR ,49474,7176132579,262,186,144,205,144
01/11/2054,MTLR ,95330,9154991667,251,82,60,398,351
01/12/2054,MTLR ,54982,2467151750,329,86,142,260,91
01/13/2054,MTLR ,70333,1592583131,195,145,105,333,260
01/14/2054,MTLR ,84923,6442333912,223,243,98,313,185
01/15/2054,MTLR ,29663,5222949000,129,332,178,228,380
01/16/2054,MTLR ,38394,2370672772,120,294,73,275,384
01/17/2054,MTLR ,52295,1710396353,205,281,183,234,212
01/18/2054,MTLR ,14873,5785575603,296,346,180,364,217
01/19/2054,MTLR ,85870,2488785139,135,341,143,332,304
01/20/2054,MTLR ,70499,6480419894,186,185,92,210,259
01/21/2054,MTLR ,87782,3353809535,191,254,176,207,234
01/22/2054,MTLR ,49563,2135304894,107,192,163,397,340
01/23/2054,MTLR ,43332,1338935252,291,176,66,203,116
01/24/2054,MTLR ,78971,2109776093,309,281,139,227,62
01/25/2054,MTLR ,15715,7166700972,129,204,114,346,163
01/26/2054,MTLR ,49615,7544191426,283,155,185,360,117
01/27/2054,MTLR ,92159,5979594566,313,78,115,329,80
01/28/2054,MTLR ,12416,8006065422,267,140,153,243,363
01/29/2054,MTLR ,47599,1121052065,111,138,117,338,264
01/30/2054,MTLR ,87301,6676054832,134,214,177,354,344
01/31/2054,MTLR ,86559,7539378279,288,179,136,294,61
02/01/2054,MTLR ,42158,2568808615,294,210,180,268,187
02/02/2054,MTLR ,90373,7993187986,133,213,99,273,295
02/03/2054,MTLR ,36379,1284418637,81,135,110,238,234
02/04/2054,MTLR ,60752,5389639270,238,87,98,361,274
02/05/2054,MTLR ,19266,2939242526,193,250,112,383,236
02/06/2054,MTLR ,40516,8121656239,71,177,114,256,342
02/07/2054,MTLR ,22555,5498854550,258,101,97,193,184
02/08/2054,MTLR ,75680,3962226235,297,330,141,393,123
02/09/2054,MTLR ,20163,8539272660,242,201,136,348,258
02/10/2054,MTLR ,45894,4172340686,323,94,90,345,105
02/11/2054,MTLR ,64402,6675629296,108,311,105,305,66
02/12/2054,MTLR ,90272,1562265768,307,293,117,273,153
02/13/2054,MTLR ,88140,1218854526,114,310,136,219,354
02/14/2054,MTLR ,90682,6361601454,199,133,177,362,238
02/15/2054,MTLR ,43152,3483040314,317,248,118,346,266
02/16/2054,MTLR ,36230,8192691824,79,142,114,212,214
02/17/2054,MTLR ,63098,8019535000,286,78,85,214,114
02/18/2054,MTLR ,92357,9540128267,251,194,103,310,230
02/19/2054,MTLR ,62474,6605444906,209,296,74,359,368
02/20/2054,MTLR ,46760,4618508736,247,87,77,267,63
02/21/2054,MTLR ,87764,7906633757,241,218,142,217,303
02/22/2054,MTLR ,46019,1010146159,224,131,156,393,323
02/23/2054,MTLR ,43750,6035152581,189,238,144,333,173
02/24/2054,MTLR ,68881,2852171157,208,192,170,308,310
02/25/2054,MTLR ,93115,7833242025,110,301,175,297,340
02/26/2054,MTLR ,65256,6933378186,168,159,156,220,317
02/27/2054,MTLR ,77833,8908529220,219,163,140,258,85
02/28/2054,MTLR ,68710,4296867504,263,145,89,268,394
03/01/2054,MTLR ,63660,4164784412,194,86,83,310,139
03/02/2054,MTLR ,79393,6629096747,104,118,139,191,88
03/03/2054,MTLR ,49331,8155558196,117,73,80,210,308
03/04/2054,MTLR ,55720,2619178152,174,136,115,394,319
03/05/2054,MTLR ,92407,5179202674,267,273,89,357,220
03/06/2054,MTLR ,64145,4535651860,297,347,151,329,171
03/07/2054,MTLR ,63842,9990780551,224,300,162,231,234
03/08/2054,MTLR ,45613,6491150276,127,75,85,330,158
03/09/2054,MTLR ,31285,8817294400,182,137,153,350,127
03/10/2054,MTLR ,29459,7186806022,177,310,177,375,330
03/11/2054,MTLR ,21363,1313144987,143,93,156,281,64
03/12/2054,MTLR ,44283,3668517633,162,137,141,190,283
03/13/2054,MTLR ,62459,6653126866,110,159,138,277,235
03/14/2054,MTLR ,16752,6061149232,114,225,114,315,284
03/15/2054,MTLR ,21144,7583519128,262,128,157,263,244
03/16/2054,MTLR ,29516,7592685521,78,141,79,275,82
03/17/2054,MTLR ,23666,8406107169,155,98,151,291,63
03/18/2054,MTLR ,80114,3824012256,241,199,143,262,60
03/19/2054,MTLR ,65900,6001879279,346,261,142,292,220
03/20/2054,MTLR ,74442,7365538899,78,255,97,395,243
03/21/2054,MTLR ,29256,3082686117,154,285,87,282,150
03/22/2054,MTLR ,49603,6792443041,334,146,79,200,241
03/23/2054,MTLR ,33561,9509688089,80,239,101,394,110
03/24/2054,MTLR ,29155,1656977882,335,130,173,321,370
03/25/2054,MTLR ,92642,4212140526,248,295,178,213,315
03/26/2054,MTLR ,46308,1524739397,85,277,86,384,390
03/27/2054,MTLR ,81212,4761239634,281,291,140,282,337
03/28/2054,MTLR ,45259,4148004769,89,296,104,367,125
03/29/2054,MTLR ,91803,3557968702,73,193,134,350,342
03/30/2054,MTLR ,53878,4016034240,224,254,165,202,98
03/31/2054,MTLR ,73884,9927807598,229,177,185,358,221
04/01/2054,MTLR ,10441,6430320293,321,130,105,302,156
04/02/2054,MTLR ,30183,2277424515,136,106,183,248,196
04/03/2054,MTLR ,36042,5189210489,266,223,70,346,177
04/04/2054,MTLR ,37586,7777265671,138,151,127,265,264
04/05/2054,MTLR ,56063,6635080426,217,346,90,340,63
04/06/2054,MTLR ,36780,2068935517,245,282,93,379,230
04/07/2054,MTLR ,57920,8332632661,143,97,150,355,199
04/08/2054,MTLR ,36858,9053468756,93,107,158,244,395
04/09/2054,MTLR ,89719,9287077544,226,288,71,222,137
04/10/2054,MTLR ,53871,2454484490,133,249,150,397,274
04/11/2054,MTLR ,16403,3093758532,308,191,135,295,378
04/12/2054,MTLR ,94132,8002299647,103,240,117,376,397
04/13/2054,MTLR ,86173,3584179859,130,257,96,394,182
04/14/2054,MTLR ,14154,3432203876,271,295,74,226,76
04/15/2054,MTLR ,30852,6985560208,210,120,113,325,390
04/16/2054,MTLR ,16308,5426037792,225,108,130,397,358
04/17/2054,MTLR ,62869,7468177329,155,227,97,196,217
04/18/2054,MTLR ,91588,9751301614,189,217,104,388,193
04/19/2054,MTLR ,71053,4571341458,95,264,117,235,185
04/20/2054,MTLR ,25601,3670052368,179,166,78,339,390
04/21/2054,MTLR ,43258,1780538257,71,251,149,392,73
04/22/2054,MTLR ,88815,1396530375,116,124,159,376,161
04/23/2054,MTLR ,26710,1059164236,147,221,140,230,210
04/24/2054,MTLR ,68353,3533334569,141,338,129,228,114
04/25/2054,MTLR ,94537,7012896651,126,302,83,262,374
04/26/2054,MTLR ,22831,1981501955,188,169,149,234,349
04/27/2054,MTLR ,26190,2415557735,297,76,113,213,112
04/28/2054,MTLR ,56280,3815527903,250,181,87,192,97
04/29/2054,MTLR ,27680,7632491826,218,322,182,327,67
04/30/2054,MTLR ,95196,8757930304,80,348,64,325,174
05/01/2054,MTLR ,96923,2569479009,92,218,108,376,331
05/02/2054,MTLR ,97660,9417403916,310,131,105,240,292
05/03/2054,MTLR ,44357,1317731992,74,305,92,381,383
05/04/2054,MTLR ,18302,7851066346,145,318,94,243,248
05/05/2054,MTLR ,17737,2208020022,220,300,81,233,358
05/06/2054,MTLR ,12198,4387047028,206,209,134,227,279
05/07/2054,MTLR ,79528,3112551256,149,306,80,398,254
05/08/2054,MTLR ,44323,8820555885,303,163,60,229,400
05/09/2054,MTLR ,59678,6455696987,93,305,91,240,165
05/10/2054,MTLR ,87996,3515894468,300,289,73,286,188
05/11/2054,MTLR ,82595,6998461431,239,282,158,326,346
05/12/2054,MTLR ,81576,4888605191,270,143,168,302,104
05/13/2054,MTLR ,10014,5260077136,210,310,114,372,191
05/14/2054,MTLR ,31506,6392220466,247,221,152,373,307
05/15/2054,MTLR ,27281,6020849872,246,135,112,278,161
05/16/2054,MTLR ,29225,4187575352,260,277,118,359,141
05/17/2054,MTLR ,49029,7204848786,166,207,63,378,374
05/18/2054,MTLR ,97705,9623262891,330,118,83,266,131
05/19/2054,MTLR ,67672,5031181839,219,94,127,341,151
05/20/2054,MTLR ,93135,3161616178,344,83,76,298,384
05/21/2054,MTLR ,13991,8586424196,344,299,169,302,318
05/22/2054,MTLR ,96871,1626957949,156,210,170,281,233
05/23/2054,MTLR ,86935,6932766153,184,337,139,286,127
05/24/2054,MTLR ,81838,7664779414,111,206,136,202,383
05/25/2054,MTLR ,39329,1865039867,90,169,63,209,349
05/26/2054,MTLR ,23878,8456041806,94,105,109,251,323
05/27/2054,MTLR ,78671,3867010509,145,77,139,213,270
05/28/2054,MTLR ,67602,6983226742,149,109,184,235,311
05/29/2054,MTLR ,83831,3010408063,159,133,135,399,347
05/30/2054,MTLR ,86191,9950207124,281,146,89,391,295
05/31/2054,MTLR ,60487,8474239479,346,319,155,306,377
06/01/2054,MTLR ,81450,8986138961,148,72,88,246,349
06/02/2054,MTLR ,15931,7853330655,341,160,95,355,240
06/03/2054,MTLR ,31837,4858140665,348,100,104,250,260
06/04/2054,MTLR ,60799,7548456047,229,336,102,193,175
06/05/2054,MTLR ,96673,4514308119,343,123,163,322,87
06/06/2054,MTLR ,59394,4991309211,218,303,163,228,206
06/07/2054,MTLR ,81998,8560944157,344,235,99,255,364
06/08/2054,MTLR ,63926,7795387789,117,161,71,216,222
06/09/2054,MTLR ,38801,6325574598,174,312,100,319,95
06/10/2054,MTLR ,90350,4689447891,152,329,173,339,65
06/11/2054,MTLR ,11794,9939895656,168,124,104,360,106
06/12/2054,MTLR ,53951,1829957457,316,183,159,322,175
06/13/2054,MTLR ,50992,3312267104,223,94,106,279,61
06/14/2054,MTLR ,78468,1731528210,196,210,137,266,131
06/15/2054,MTLR ,74469,7599198948,339,338,174,366,113
06/16/2054,MTLR ,43649,2442764985,181,190,108,314,98
06/17/2054,MTLR ,20291,6702269922,331,84,89,289,213
06/18/2054,MTLR ,56148,3279205347,209,245,159,226,112
06/19/2054,MTLR ,95761,9016604978,232,137,74,320,130
06/20/2054,MTLR ,22144,8294504335,83,222,117,360,388
06/21/2054,MTLR ,31701,2953145490,304,318,181,298,353
06/22/2054,MTLR ,69657,6340486230,142,128,105,211,269
06/23/2054,MTLR ,48403,2517450954,74,96,129,311,345
06/24/2054,MTLR ,91377,2284526839,180,185,72,398,398
06/25/2054,MTLR ,24445,1090933430,101,276,157,396,196
06/26/2054,MTLR ,82710,8860373410,261,247,82,285,161
06/27/2054,MTLR ,39630,4011159667,119,270,66,239,171
06/28/2054,MTLR ,89349,4480204518,233,141,114,282,385
06/29/2054,MTLR ,27808,5167580473,99,310,142,213,282
06/30/2054,MTLR ,48659,5800773144,262,156,131,205,242
07/01/2054,MTLR ,92733,2799291713,205,120,80,354,245
07/02/2054,MTLR ,58040,4202081502,105,98,66,361,196
